lemma,enlemma,verbnoun,lang,zipf,tier,freq_rank,cell_id,construction,tense,person,probed_person,probed_number,particle,requires_soft_mutation,aux_lemma,aux_gold,aux_gold_alts,gold,gold_alts,match_forms,seed,experiment
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,synthetic_imperfect_2p,synthetic,imperfect,2p,2nd,plural,,False,,,,gwreichionech,,gwreichionech,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,synthetic_imperfect_3p,synthetic,imperfect,3p,3rd,plural,,False,,,,gwreichionent,,gwreichionent,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_present_1s,periphrastic,present,1s,1st,singular,yn,False,bod,rwyf,wyf|ydwyf|dw|ydw|rwy,gwreichioni,,rwyf|wyf|ydwyf|dw|ydw|rwy|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_present_2s,periphrastic,present,2s,2nd,singular,yn,False,bod,rwyt,wyt|ydwyt,gwreichioni,,rwyt|wyt|ydwyt|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_present_3s,periphrastic,present,3s,3rd,singular,yn,False,bod,mae,ydyw|yw|ydy|yn_dydy|ydi,gwreichioni,,mae|ydyw|yw|ydy|yn_dydy|ydi|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_present_1p,periphrastic,present,1p,1st,plural,yn,False,bod,rydym,ydym|ŷm|dan|ydan|yn_dydan,gwreichioni,,rydym|ydym|ŷm|dan|ydan|yn_dydan|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_present_2p,periphrastic,present,2p,2nd,plural,yn,False,bod,rydych,ych|ydych|dach|dych|ydach|yn_dydach,gwreichioni,,rydych|ych|ydych|dach|dych|ydach|yn_dydach|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_present_3p,periphrastic,present,3p,3rd,plural,yn,False,bod,maen,maent|rydyn|rydynt|ydynt|ŷnt|ydyn|yn_dydyn|dyn,gwreichioni,,maen|maent|rydyn|rydynt|ydynt|ŷnt|ydyn|yn_dydyn|dyn|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_past_1s,periphrastic,past,1s,1st,singular,,True,gwneud,gwnes,gwneuthum|gwnaes|gwnesaf,wreichioni,gwreichioni,gwnes|gwneuthum|gwnaes|gwnesaf|wreichioni|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_past_2s,periphrastic,past,2s,2nd,singular,,True,gwneud,gwnêst,gwnaethost|gwnest,wreichioni,gwreichioni,gwnêst|gwnaethost|gwnest|wreichioni|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_past_3s,periphrastic,past,3s,3rd,singular,,True,gwneud,nath,gwnaeth,wreichioni,gwreichioni,nath|gwnaeth|wreichioni|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_past_1p,periphrastic,past,1p,1st,plural,,True,gwneud,gwnaethom,,wreichioni,gwreichioni,gwnaethom|wreichioni|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_past_2p,periphrastic,past,2p,2nd,plural,,True,gwneud,gwnaethoch,gwnaesoch,wreichioni,gwreichioni,gwnaethoch|gwnaesoch|wreichioni|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_past_3p,periphrastic,past,3p,3rd,plural,,True,gwneud,gwnaethon,gwnaethant|naethon,wreichioni,gwreichioni,gwnaethon|gwnaethant|naethon|wreichioni|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_imperfect_1s,periphrastic,imperfect,1s,1st,singular,yn,False,bod,roeddwn,oeddwn|o'n|oeddaf|yn_doeddwn,gwreichioni,,roeddwn|oeddwn|o'n|oeddaf|yn_doeddwn|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_imperfect_2s,periphrastic,imperfect,2s,2nd,singular,yn,False,bod,oeddet,oeddit|roeddet|oedda|oedde,gwreichioni,,oeddet|oeddit|roeddet|oedda|oedde|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_imperfect_3s,periphrastic,imperfect,3s,3rd,singular,yn,False,bod,roedd,oedd|ydoedd|yn_doedd,gwreichioni,,roedd|oedd|ydoedd|yn_doedd|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_imperfect_1p,periphrastic,imperfect,1p,1st,plural,yn,False,bod,roeddem,oeddem|oeddan,gwreichioni,,roeddem|oeddem|oeddan|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_imperfect_2p,periphrastic,imperfect,2p,2nd,plural,yn,False,bod,roeddech,oeddech|yn_doeddech,gwreichioni,,roeddech|oeddech|yn_doeddech|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_imperfect_3p,periphrastic,imperfect,3p,3rd,plural,yn,False,bod,roedden,oeddent|oeddynt|yn_doedden,gwreichioni,,roedden|oeddent|oeddynt|yn_doedden|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_future_1s,periphrastic,future,1s,1st,singular,yn,False,bod,byddaf,bydda,gwreichioni,,byddaf|bydda|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_future_2s,periphrastic,future,2s,2nd,singular,yn,False,bod,byddi,,gwreichioni,,byddi|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_future_3s,periphrastic,future,3s,3rd,singular,yn,False,bod,bydd,,gwreichioni,,bydd|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_future_1p,periphrastic,future,1p,1st,plural,yn,False,bod,byddwn,,gwreichioni,,byddwn|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_future_2p,periphrastic,future,2p,2nd,plural,yn,False,bod,byddwch,,gwreichioni,,byddwch|gwreichioni,43,welsh_transfer_ood
gwreichioni,sparkle,gwreichioni,cy,2.672,low,2089,periphrastic_future_3p,periphrastic,future,3p,3rd,plural,yn,False,bod,byddan,byddant,gwreichioni,,byddan|byddant|gwreichioni,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,synthetic_present_1s,synthetic,present,1s,1st,singular,,False,,,,anhrefnaf,,anhrefnaf,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,synthetic_present_2s,synthetic,present,2s,2nd,singular,,False,,,,anhrefni,,anhrefni,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,synthetic_present_3s,synthetic,present,3s,3rd,singular,,False,,,,anhrefna,,anhrefna,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,synthetic_present_1p,synthetic,present,1p,1st,plural,,False,,,,anhrefnwn,,anhrefnwn,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,synthetic_present_2p,synthetic,present,2p,2nd,plural,,False,,,,anhrefnwch,,anhrefnwch,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,synthetic_present_3p,synthetic,present,3p,3rd,plural,,False,,,,anhrefnan,anhrefnant,anhrefnan|anhrefnant,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,synthetic_past_1s,synthetic,past,1s,1st,singular,,False,,,,anhrefnais,,anhrefnais,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,synthetic_past_2s,synthetic,past,2s,2nd,singular,,False,,,,anhrefnaist,,anhrefnaist,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,synthetic_past_3s,synthetic,past,3s,3rd,singular,,False,,,,anhrefnodd,,anhrefnodd,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,synthetic_past_1p,synthetic,past,1p,1st,plural,,False,,,,anhrefnon,anhrefnasom|anhrefnsom,anhrefnon|anhrefnasom|anhrefnsom,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,synthetic_past_2p,synthetic,past,2p,2nd,plural,,False,,,,anhrefnoch,anhrefnasoch|anhrefnsoch,anhrefnoch|anhrefnasoch|anhrefnsoch,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,synthetic_past_3p,synthetic,past,3p,3rd,plural,,False,,,,anhrefnon,anhrefnasant|anhrefnson,anhrefnon|anhrefnasant|anhrefnson,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,synthetic_imperfect_1s,synthetic,imperfect,1s,1st,singular,,False,,,,anhrefnwn,,anhrefnwn,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,synthetic_imperfect_2s,synthetic,imperfect,2s,2nd,singular,,False,,,,anhrefnet,anhrefnit,anhrefnet|anhrefnit,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,synthetic_imperfect_3s,synthetic,imperfect,3s,3rd,singular,,False,,,,anhrefnai,,anhrefnai,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,synthetic_imperfect_1p,synthetic,imperfect,1p,1st,plural,,False,,,,anhrefnem,,anhrefnem,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,synthetic_imperfect_2p,synthetic,imperfect,2p,2nd,plural,,False,,,,anhrefnech,,anhrefnech,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,synthetic_imperfect_3p,synthetic,imperfect,3p,3rd,plural,,False,,,,anhrefnent,,anhrefnent,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_present_1s,periphrastic,present,1s,1st,singular,yn,False,bod,rwyf,wyf|ydwyf|dw|ydw|rwy,anhrefnu,,rwyf|wyf|ydwyf|dw|ydw|rwy|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_present_2s,periphrastic,present,2s,2nd,singular,yn,False,bod,rwyt,wyt|ydwyt,anhrefnu,,rwyt|wyt|ydwyt|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_present_3s,periphrastic,present,3s,3rd,singular,yn,False,bod,mae,ydyw|yw|ydy|yn_dydy|ydi,anhrefnu,,mae|ydyw|yw|ydy|yn_dydy|ydi|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_present_1p,periphrastic,present,1p,1st,plural,yn,False,bod,rydym,ydym|ŷm|dan|ydan|yn_dydan,anhrefnu,,rydym|ydym|ŷm|dan|ydan|yn_dydan|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_present_2p,periphrastic,present,2p,2nd,plural,yn,False,bod,rydych,ych|ydych|dach|dych|ydach|yn_dydach,anhrefnu,,rydych|ych|ydych|dach|dych|ydach|yn_dydach|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_present_3p,periphrastic,present,3p,3rd,plural,yn,False,bod,maen,maent|rydyn|rydynt|ydynt|ŷnt|ydyn|yn_dydyn|dyn,anhrefnu,,maen|maent|rydyn|rydynt|ydynt|ŷnt|ydyn|yn_dydyn|dyn|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_past_1s,periphrastic,past,1s,1st,singular,,True,gwneud,gwnes,gwneuthum|gwnaes|gwnesaf,anhrefnu,,gwnes|gwneuthum|gwnaes|gwnesaf|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_past_2s,periphrastic,past,2s,2nd,singular,,True,gwneud,gwnêst,gwnaethost|gwnest,anhrefnu,,gwnêst|gwnaethost|gwnest|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_past_3s,periphrastic,past,3s,3rd,singular,,True,gwneud,nath,gwnaeth,anhrefnu,,nath|gwnaeth|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_past_1p,periphrastic,past,1p,1st,plural,,True,gwneud,gwnaethom,,anhrefnu,,gwnaethom|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_past_2p,periphrastic,past,2p,2nd,plural,,True,gwneud,gwnaethoch,gwnaesoch,anhrefnu,,gwnaethoch|gwnaesoch|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_past_3p,periphrastic,past,3p,3rd,plural,,True,gwneud,gwnaethon,gwnaethant|naethon,anhrefnu,,gwnaethon|gwnaethant|naethon|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_imperfect_1s,periphrastic,imperfect,1s,1st,singular,yn,False,bod,roeddwn,oeddwn|o'n|oeddaf|yn_doeddwn,anhrefnu,,roeddwn|oeddwn|o'n|oeddaf|yn_doeddwn|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_imperfect_2s,periphrastic,imperfect,2s,2nd,singular,yn,False,bod,oeddet,oeddit|roeddet|oedda|oedde,anhrefnu,,oeddet|oeddit|roeddet|oedda|oedde|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_imperfect_3s,periphrastic,imperfect,3s,3rd,singular,yn,False,bod,roedd,oedd|ydoedd|yn_doedd,anhrefnu,,roedd|oedd|ydoedd|yn_doedd|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_imperfect_1p,periphrastic,imperfect,1p,1st,plural,yn,False,bod,roeddem,oeddem|oeddan,anhrefnu,,roeddem|oeddem|oeddan|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_imperfect_2p,periphrastic,imperfect,2p,2nd,plural,yn,False,bod,roeddech,oeddech|yn_doeddech,anhrefnu,,roeddech|oeddech|yn_doeddech|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_imperfect_3p,periphrastic,imperfect,3p,3rd,plural,yn,False,bod,roedden,oeddent|oeddynt|yn_doedden,anhrefnu,,roedden|oeddent|oeddynt|yn_doedden|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_future_1s,periphrastic,future,1s,1st,singular,yn,False,bod,byddaf,bydda,anhrefnu,,byddaf|bydda|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_future_2s,periphrastic,future,2s,2nd,singular,yn,False,bod,byddi,,anhrefnu,,byddi|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_future_3s,periphrastic,future,3s,3rd,singular,yn,False,bod,bydd,,anhrefnu,,bydd|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_future_1p,periphrastic,future,1p,1st,plural,yn,False,bod,byddwn,,anhrefnu,,byddwn|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_future_2p,periphrastic,future,2p,2nd,plural,yn,False,bod,byddwch,,anhrefnu,,byddwch|anhrefnu,43,welsh_transfer_ood
anhrefnu,disarrange,anhrefnu,cy,2.447,low,2206,periphrastic_future_3p,periphrastic,future,3p,3rd,plural,yn,False,bod,byddan,byddant,anhrefnu,,byddan|byddant|anhrefnu,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,synthetic_present_1s,synthetic,present,1s,1st,singular,,False,,,,buddiaf,,buddiaf,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,synthetic_present_2s,synthetic,present,2s,2nd,singular,,False,,,,buddi,,buddi,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,synthetic_present_3s,synthetic,present,3s,3rd,singular,,False,,,,buddia,,buddia,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,synthetic_present_1p,synthetic,present,1p,1st,plural,,False,,,,buddiwn,,buddiwn,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,synthetic_present_2p,synthetic,present,2p,2nd,plural,,False,,,,buddiwch,,buddiwch,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,synthetic_present_3p,synthetic,present,3p,3rd,plural,,False,,,,buddian,buddiant,buddian|buddiant,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,synthetic_past_1s,synthetic,past,1s,1st,singular,,False,,,,buddiais,,buddiais,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,synthetic_past_2s,synthetic,past,2s,2nd,singular,,False,,,,buddiaist,,buddiaist,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,synthetic_past_3s,synthetic,past,3s,3rd,singular,,False,,,,buddiodd,,buddiodd,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,synthetic_past_1p,synthetic,past,1p,1st,plural,,False,,,,buddion,buddiasom,buddion|buddiasom,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,synthetic_past_2p,synthetic,past,2p,2nd,plural,,False,,,,buddioch,buddiasoch,buddioch|buddiasoch,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,synthetic_past_3p,synthetic,past,3p,3rd,plural,,False,,,,buddion,buddiasant,buddion|buddiasant,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,synthetic_imperfect_1s,synthetic,imperfect,1s,1st,singular,,False,,,,buddiwn,,buddiwn,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,synthetic_imperfect_2s,synthetic,imperfect,2s,2nd,singular,,False,,,,buddiet,buddit,buddiet|buddit,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,synthetic_imperfect_3s,synthetic,imperfect,3s,3rd,singular,,False,,,,buddiai,,buddiai,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,synthetic_imperfect_1p,synthetic,imperfect,1p,1st,plural,,False,,,,buddiem,,buddiem,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,synthetic_imperfect_2p,synthetic,imperfect,2p,2nd,plural,,False,,,,buddiech,,buddiech,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,synthetic_imperfect_3p,synthetic,imperfect,3p,3rd,plural,,False,,,,buddient,,buddient,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_present_1s,periphrastic,present,1s,1st,singular,yn,False,bod,rwyf,wyf|ydwyf|dw|ydw|rwy,buddio,,rwyf|wyf|ydwyf|dw|ydw|rwy|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_present_2s,periphrastic,present,2s,2nd,singular,yn,False,bod,rwyt,wyt|ydwyt,buddio,,rwyt|wyt|ydwyt|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_present_3s,periphrastic,present,3s,3rd,singular,yn,False,bod,mae,ydyw|yw|ydy|yn_dydy|ydi,buddio,,mae|ydyw|yw|ydy|yn_dydy|ydi|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_present_1p,periphrastic,present,1p,1st,plural,yn,False,bod,rydym,ydym|ŷm|dan|ydan|yn_dydan,buddio,,rydym|ydym|ŷm|dan|ydan|yn_dydan|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_present_2p,periphrastic,present,2p,2nd,plural,yn,False,bod,rydych,ych|ydych|dach|dych|ydach|yn_dydach,buddio,,rydych|ych|ydych|dach|dych|ydach|yn_dydach|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_present_3p,periphrastic,present,3p,3rd,plural,yn,False,bod,maen,maent|rydyn|rydynt|ydynt|ŷnt|ydyn|yn_dydyn|dyn,buddio,,maen|maent|rydyn|rydynt|ydynt|ŷnt|ydyn|yn_dydyn|dyn|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_past_1s,periphrastic,past,1s,1st,singular,,True,gwneud,gwnes,gwneuthum|gwnaes|gwnesaf,fuddio,buddio,gwnes|gwneuthum|gwnaes|gwnesaf|fuddio|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_past_2s,periphrastic,past,2s,2nd,singular,,True,gwneud,gwnêst,gwnaethost|gwnest,fuddio,buddio,gwnêst|gwnaethost|gwnest|fuddio|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_past_3s,periphrastic,past,3s,3rd,singular,,True,gwneud,nath,gwnaeth,fuddio,buddio,nath|gwnaeth|fuddio|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_past_1p,periphrastic,past,1p,1st,plural,,True,gwneud,gwnaethom,,fuddio,buddio,gwnaethom|fuddio|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_past_2p,periphrastic,past,2p,2nd,plural,,True,gwneud,gwnaethoch,gwnaesoch,fuddio,buddio,gwnaethoch|gwnaesoch|fuddio|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_past_3p,periphrastic,past,3p,3rd,plural,,True,gwneud,gwnaethon,gwnaethant|naethon,fuddio,buddio,gwnaethon|gwnaethant|naethon|fuddio|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_imperfect_1s,periphrastic,imperfect,1s,1st,singular,yn,False,bod,roeddwn,oeddwn|o'n|oeddaf|yn_doeddwn,buddio,,roeddwn|oeddwn|o'n|oeddaf|yn_doeddwn|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_imperfect_2s,periphrastic,imperfect,2s,2nd,singular,yn,False,bod,oeddet,oeddit|roeddet|oedda|oedde,buddio,,oeddet|oeddit|roeddet|oedda|oedde|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_imperfect_3s,periphrastic,imperfect,3s,3rd,singular,yn,False,bod,roedd,oedd|ydoedd|yn_doedd,buddio,,roedd|oedd|ydoedd|yn_doedd|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_imperfect_1p,periphrastic,imperfect,1p,1st,plural,yn,False,bod,roeddem,oeddem|oeddan,buddio,,roeddem|oeddem|oeddan|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_imperfect_2p,periphrastic,imperfect,2p,2nd,plural,yn,False,bod,roeddech,oeddech|yn_doeddech,buddio,,roeddech|oeddech|yn_doeddech|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_imperfect_3p,periphrastic,imperfect,3p,3rd,plural,yn,False,bod,roedden,oeddent|oeddynt|yn_doedden,buddio,,roedden|oeddent|oeddynt|yn_doedden|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_future_1s,periphrastic,future,1s,1st,singular,yn,False,bod,byddaf,bydda,buddio,,byddaf|bydda|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_future_2s,periphrastic,future,2s,2nd,singular,yn,False,bod,byddi,,buddio,,byddi|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_future_3s,periphrastic,future,3s,3rd,singular,yn,False,bod,bydd,,buddio,,bydd|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_future_1p,periphrastic,future,1p,1st,plural,yn,False,bod,byddwn,,buddio,,byddwn|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_future_2p,periphrastic,future,2p,2nd,plural,yn,False,bod,byddwch,,buddio,,byddwch|buddio,43,welsh_transfer_ood
buddio,profit,buddio,cy,2.447,low,2219,periphrastic_future_3p,periphrastic,future,3p,3rd,plural,yn,False,bod,byddan,byddant,buddio,,byddan|byddant|buddio,43,welsh_transfer_ood
cerflunio,sculpt,cerflunio,cy,2.447,low,2226,synthetic_present_1s,synthetic,present,1s,1st,singular,,False,,,,cerfluniaf,,cerfluniaf,43,welsh_transfer_ood
cerflunio,sculpt,cerflunio,cy,2.447,low,2226,synthetic_present_2s,synthetic,present,2s,2nd,singular,,False,,,,cerflunni,,cerflunni,43,welsh_transfer_ood
cerflunio,sculpt,cerflunio,cy,2.447,low,2226,synthetic_present_3s,synthetic,present,3s,3rd,singular,,False,,,,cerflunia,,cerflunia,43,welsh_transfer_ood
cerflunio,sculpt,cerflunio,cy,2.447,low,2226,synthetic_present_1p,synthetic,present,1p,1st,plural,,False,,,,cerfluniwn,,cerfluniwn,43,welsh_transfer_ood
cerflunio,sculpt,cerflunio,cy,2.447,low,2226,synthetic_present_2p,synthetic,present,2p,2nd,plural,,False,,,,cerfluniwch,,cerfluniwch,43,welsh_transfer_ood
cerflunio,sculpt,cerflunio,cy,2.447,low,2226,synthetic_present_3p,synthetic,present,3p,3rd,plural,,False,,,,cerflunian,cerfluniant,cerflunian|cerfluniant,43,welsh_transfer_ood
cerflunio,sculpt,cerflunio,cy,2.447,low,2226,synthetic_past_1s,synthetic,past,1s,1st,singular,,False,,,,cerfluniais,,cerfluniais,43,welsh_transfer_ood
cerflunio,sculpt,cerflunio,cy,2.447,low,2226,synthetic_past_2s,synthetic,past,2s,2nd,singular,,False,,,,cerfluniaist,,cerfluniaist,43,welsh_transfer_ood
cerflunio,sculpt,cerflunio,cy,2.447,low,2226,synthetic_past_3s,synthetic,past,3s,3rd,singular,,False,,,,cerfluniodd,,cerfluniodd,43,welsh_transfer_ood
cerflunio,sculpt,cerflunio,cy,2.447,low,2226,synthetic_past_1p,synthetic,past,1p,1st,plural,,False,,,,cerflunion,cerfluniasom,cerflunion|cerfluniasom,43,welsh_transfer_ood
